Datum,Energietraeger,Produktion_GWh
2021-11-28,Photovoltaik,1.3
2021-11-28,Speicherkraft,31.7
2021-11-28,Thermische,11.9
2021-11-28,Wind,0.4
2021-11-29,Flusskraft,24.7
2021-11-29,Kernkraft,41.4
2021-11-29,Photovoltaik,1.0
2021-11-29,Speicherkraft,107.6
2021-11-29,Thermische,11.9
2021-11-29,Wind,0.4
2021-11-30,Flusskraft,25.0
2021-11-30,Kernkraft,41.4
2021-11-30,Photovoltaik,0.7
2021-11-30,Speicherkraft,85.8
2021-11-30,Thermische,11.9
2021-11-30,Wind,0.7
2021-12-01,Flusskraft,29.2
2021-12-01,Kernkraft,41.3
2021-12-01,Photovoltaik,1.7
2021-12-01,Speicherkraft,71.7
2021-12-01,Thermische,11.8
2021-12-01,Wind,0.9
2021-12-02,Flusskraft,28.6
2021-12-02,Kernkraft,41.4
2021-12-02,Photovoltaik,1.6
2021-12-02,Speicherkraft,87.4
2021-12-02,Thermische,11.8
2021-12-02,Wind,0.5
2021-12-03,Flusskraft,28.1
2021-12-03,Kernkraft,43.7
2021-12-03,Photovoltaik,2.7
2021-12-03,Speicherkraft,91.9
2021-12-03,Thermische,11.8
2021-12-03,Wind,0.5
2021-12-04,Flusskraft,33.2
2021-12-04,Kernkraft,42.1
2021-12-04,Photovoltaik,0.6
2021-12-04,Speicherkraft,19.9
2021-12-04,Thermische,11.8
2021-12-04,Wind,1.1
2021-12-05,Flusskraft,30.8
2021-12-05,Kernkraft,54.9
2021-12-05,Photovoltaik,2.3
2021-12-05,Speicherkraft,24.6
2021-12-05,Thermische,11.8
2021-12-05,Wind,0.3
2021-12-06,Flusskraft,32.5
2021-12-06,Kernkraft,55.0
2021-12-06,Photovoltaik,1.6
2021-12-06,Speicherkraft,82.4
2021-12-06,Thermische,11.8
2021-12-06,Wind,0.3
2021-12-07,Flusskraft,31.3
2021-12-07,Kernkraft,61.8
2021-12-07,Photovoltaik,3.0
2021-12-07,Speicherkraft,52.5
2021-12-07,Thermische,11.8
2021-12-07,Wind,0.8
2021-12-08,Flusskraft,32.6
2021-12-08,Kernkraft,65.5
2021-12-08,Photovoltaik,0.3
2021-12-08,Speicherkraft,54.7
2021-12-08,Thermische,11.8
2021-12-08,Wind,0.4
2021-12-09,Flusskraft,34.9
2021-12-09,Kernkraft,70.2
2021-12-09,Photovoltaik,1.0
2021-12-09,Speicherkraft,101.4
2021-12-09,Thermische,11.8
2021-12-09,Wind,0.5
2021-12-10,Flusskraft,32.8
2021-12-10,Kernkraft,70.9
2021-12-10,Photovoltaik,0.1
2021-12-10,Speicherkraft,56.6
2021-12-10,Thermische,11.8
2021-12-10,Wind,1.0
2021-12-11,Flusskraft,28.3
2021-12-11,Kernkraft,70.9
2021-12-11,Photovoltaik,0.5
2021-12-11,Speicherkraft,28.7
2021-12-11,Thermische,11.8
2021-12-11,Wind,0.6
2021-12-12,Flusskraft,25.9
2021-12-12,Kernkraft,70.9
2021-12-12,Photovoltaik,1.2
2021-12-12,Speicherkraft,22.0
2021-12-12,Thermische,11.8
2021-12-12,Wind,0.2
2021-12-13,Flusskraft,26.2
2021-12-13,Kernkraft,66.9
2021-12-13,Photovoltaik,2.0
2021-12-13,Speicherkraft,96.8
2021-12-13,Thermische,11.8
2021-12-13,Wind,0.3
2021-12-14,Flusskraft,27.8
2021-12-14,Kernkraft,70.8
2021-12-14,Photovoltaik,1.4
2021-12-14,Speicherkraft,110.1
2021-12-14,Thermische,11.8
2021-12-14,Wind,0.1
2021-12-15,Flusskraft,29.7
2021-12-15,Kernkraft,71.1
2021-12-15,Photovoltaik,0.9
2021-12-15,Speicherkraft,96.4
2021-12-15,Thermische,11.8
2021-12-15,Wind,0.2
2021-12-16,Flusskraft,30.5
2021-12-16,Kernkraft,71.0
2021-12-16,Photovoltaik,0.7
2021-12-16,Speicherkraft,75.4
2021-12-16,Thermische,11.8
2021-12-16,Wind,0.6
2021-12-17,Flusskraft,29.1
2021-12-17,Kernkraft,71.0
2021-12-17,Photovoltaik,1.0
2021-12-17,Speicherkraft,53.9
2021-12-17,Thermische,11.8
2021-12-17,Wind,1.1
2021-12-18,Flusskraft,25.3
2021-12-18,Kernkraft,71.1
2021-12-18,Photovoltaik,2.5
2021-12-18,Speicherkraft,31.7
2021-12-18,Thermische,11.8
2021-12-18,Wind,1.1
2021-12-19,Flusskraft,23.1
2021-12-19,Kernkraft,71.1
2021-12-19,Photovoltaik,1.5
2021-12-19,Speicherkraft,29.3
2021-12-19,Thermische,11.8
2021-12-19,Wind,0.4
2021-12-20,Flusskraft,26.6
2021-12-20,Kernkraft,71.1
2021-12-20,Photovoltaik,1.9
2021-12-20,Speicherkraft,71.6
2021-12-20,Thermische,11.8
2021-12-20,Wind,0.3
2021-12-21,Flusskraft,29.6
2021-12-21,Kernkraft,71.1
2021-12-21,Photovoltaik,1.1
2021-12-21,Speicherkraft,106.1
2021-12-21,Thermische,11.8
2021-12-21,Wind,0.1
2021-12-22,Flusskraft,28.3
2021-12-22,Kernkraft,71.1
2021-12-22,Photovoltaik,1.6
2021-12-22,Speicherkraft,100.3
2021-12-22,Thermische,11.8
2021-12-22,Wind,0.2
2021-12-23,Flusskraft,24.8
2021-12-23,Kernkraft,71.1
2021-12-23,Photovoltaik,2.6
2021-12-23,Speicherkraft,56.5
2021-12-23,Thermische,11.8
2021-12-23,Wind,0.8
2021-12-24,Flusskraft,22.4
2021-12-24,Kernkraft,71.0
2021-12-24,Photovoltaik,0.9
2021-12-24,Speicherkraft,23.7
2021-12-24,Thermische,11.8
2021-12-24,Wind,0.9
2021-12-25,Flusskraft,20.4
2021-12-25,Kernkraft,71.0
2021-12-25,Photovoltaik,1.1
2021-12-25,Speicherkraft,12.4
2021-12-25,Thermische,11.8
2021-12-25,Wind,0.4
2021-12-26,Flusskraft,21.8
2021-12-26,Kernkraft,71.0
2021-12-26,Photovoltaik,1.4
2021-12-26,Speicherkraft,16.5
2021-12-26,Thermische,11.8
2021-12-26,Wind,0.3
2021-12-27,Flusskraft,23.2
2021-12-27,Kernkraft,70.9
2021-12-27,Photovoltaik,1.4
2021-12-27,Speicherkraft,30.6
2021-12-27,Thermische,11.8
2021-12-27,Wind,0.8
2021-12-28,Flusskraft,29.1
2021-12-28,Kernkraft,70.7
2021-12-28,Photovoltaik,1.0
2021-12-28,Speicherkraft,31.7
2021-12-28,Thermische,11.8
2021-12-28,Wind,1.2
2021-12-29,Flusskraft,42.9
2021-12-29,Kernkraft,70.8
2021-12-29,Photovoltaik,0.6
2021-12-29,Speicherkraft,29.3
2021-12-29,Thermische,11.8
2021-12-29,Wind,1.0
2021-12-30,Flusskraft,55.3
2021-12-30,Kernkraft,70.6
2021-12-30,Photovoltaik,2.7
2021-12-30,Speicherkraft,17.5
2021-12-30,Thermische,11.8
2021-12-30,Wind,0.5
2021-12-31,Flusskraft,44.9
2021-12-31,Kernkraft,70.8
2021-12-31,Photovoltaik,4.1
2021-12-31,Speicherkraft,25.5
2021-12-31,Thermische,11.8
2021-12-31,Wind,0.8
2022-01-01,Flusskraft,35.2
2022-01-01,Kernkraft,71.1
2022-01-01,Photovoltaik,4.3
2022-01-01,Speicherkraft,23.5
2022-01-01,Thermische,11.9
2022-01-01,Wind,0.2
2022-01-02,Flusskraft,33.0
2022-01-02,Kernkraft,71.2
2022-01-02,Photovoltaik,2.7
2022-01-02,Speicherkraft,20.6
2022-01-02,Thermische,11.9
2022-01-02,Wind,0.8
2022-01-03,Flusskraft,31.2
2022-01-03,Kernkraft,70.9
2022-01-03,Photovoltaik,2.0
2022-01-03,Speicherkraft,37.6
2022-01-03,Thermische,11.9
2022-01-03,Wind,0.9
2022-01-04,Flusskraft,32.2
2022-01-04,Kernkraft,70.8
2022-01-04,Photovoltaik,2.4
2022-01-04,Speicherkraft,39.3
2022-01-04,Thermische,11.9
2022-01-04,Wind,1.1
2022-01-05,Flusskraft,36.8
2022-01-05,Kernkraft,71.0
2022-01-05,Photovoltaik,2.1
2022-01-05,Speicherkraft,57.0
2022-01-05,Thermische,11.9
2022-01-05,Wind,0.6
2022-01-06,Flusskraft,33.5
2022-01-06,Kernkraft,71.2
2022-01-06,Photovoltaik,2.4
2022-01-06,Speicherkraft,44.5
2022-01-06,Thermische,11.9
2022-01-06,Wind,0.1
2022-01-07,Flusskraft,31.2
2022-01-07,Kernkraft,71.2
2022-01-07,Photovoltaik,1.8
2022-01-07,Speicherkraft,41.8
2022-01-07,Thermische,11.9
2022-01-07,Wind,0.4
2022-01-08,Flusskraft,29.8
2022-01-08,Kernkraft,71.1
2022-01-08,Photovoltaik,1.6
2022-01-08,Speicherkraft,26.5
2022-01-08,Thermische,11.9
2022-01-08,Wind,0.9
2022-01-09,Flusskraft,30.2
2022-01-09,Kernkraft,71.1
2022-01-09,Photovoltaik,1.8
2022-01-09,Speicherkraft,24.5
2022-01-09,Thermische,11.9
2022-01-09,Wind,0.7
2022-01-10,Flusskraft,34.3
2022-01-10,Kernkraft,71.2
2022-01-10,Photovoltaik,1.9
2022-01-10,Speicherkraft,86.2
2022-01-10,Thermische,11.9
2022-01-10,Wind,0.3
2022-01-11,Flusskraft,32.2
2022-01-11,Kernkraft,71.2
2022-01-11,Photovoltaik,2.0
2022-01-11,Speicherkraft,57.8
2022-01-11,Thermische,11.9
2022-01-11,Wind,0.7
2022-01-12,Flusskraft,32.2
2022-01-12,Kernkraft,71.3
2022-01-12,Photovoltaik,3.5
2022-01-12,Speicherkraft,68.1
2022-01-12,Thermische,11.9
2022-01-12,Wind,1.0
2022-01-13,Flusskraft,32.7
2022-01-13,Kernkraft,71.2
2022-01-13,Photovoltaik,3.5
2022-01-13,Speicherkraft,68.8
2022-01-13,Thermische,11.9
2022-01-13,Wind,1.1
2022-01-14,Flusskraft,33.2
2022-01-14,Kernkraft,71.1
2022-01-14,Photovoltaik,3.9
2022-01-14,Speicherkraft,83.4
2022-01-14,Thermische,11.9
2022-01-14,Wind,0.5
2022-01-15,Flusskraft,29.9
2022-01-15,Kernkraft,71.2
2022-01-15,Photovoltaik,3.1
2022-01-15,Speicherkraft,41.7
2022-01-15,Thermische,11.9
2022-01-15,Wind,0.5
2022-01-16,Flusskraft,27.7
2022-01-16,Kernkraft,71.2
2022-01-16,Photovoltaik,3.5
2022-01-16,Speicherkraft,32.6
2022-01-16,Thermische,11.9
2022-01-16,Wind,0.6
2022-01-17,Flusskraft,30.3
2022-01-17,Kernkraft,71.1
2022-01-17,Photovoltaik,3.9
2022-01-17,Speicherkraft,75.2
2022-01-17,Thermische,11.9
2022-01-17,Wind,0.3
2022-01-18,Flusskraft,29.4
2022-01-18,Kernkraft,71.2
2022-01-18,Photovoltaik,3.2
2022-01-18,Speicherkraft,68.1
2022-01-18,Thermische,11.9
2022-01-18,Wind,0.7
2022-01-19,Flusskraft,29.7
2022-01-19,Kernkraft,71.1
2022-01-19,Photovoltaik,3.7
2022-01-19,Speicherkraft,77.2
2022-01-19,Thermische,11.9
2022-01-19,Wind,0.5
2022-01-20,Flusskraft,29.4
2022-01-20,Kernkraft,71.2
2022-01-20,Photovoltaik,2.1
2022-01-20,Speicherkraft,74.8
2022-01-20,Thermische,11.9
2022-01-20,Wind,0.5
2022-01-21,Flusskraft,28.0
2022-01-21,Kernkraft,71.2
2022-01-21,Photovoltaik,4.5
2022-01-21,Speicherkraft,67.6
2022-01-21,Thermische,11.9
2022-01-21,Wind,0.5
2022-01-22,Flusskraft,25.6
2022-01-22,Kernkraft,71.0
2022-01-22,Photovoltaik,4.3
2022-01-22,Speicherkraft,35.4
2022-01-22,Thermische,11.9
2022-01-22,Wind,0.4
2022-01-23,Flusskraft,23.6
2022-01-23,Kernkraft,71.2
2022-01-23,Photovoltaik,3.7
2022-01-23,Speicherkraft,26.1
2022-01-23,Thermische,11.9
2022-01-23,Wind,0.4
2022-01-24,Flusskraft,28.7
2022-01-24,Kernkraft,71.2
2022-01-24,Photovoltaik,3.0
2022-01-24,Speicherkraft,101.8
2022-01-24,Thermische,11.9
2022-01-24,Wind,0.1
2022-01-25,Flusskraft,30.2
2022-01-25,Kernkraft,71.1
2022-01-25,Photovoltaik,4.1
2022-01-25,Speicherkraft,117.0
2022-01-25,Thermische,11.9
2022-01-25,Wind,0.1
2022-01-26,Flusskraft,30.2
2022-01-26,Kernkraft,71.2
2022-01-26,Photovoltaik,4.2
2022-01-26,Speicherkraft,100.7
2022-01-26,Thermische,11.9
2022-01-26,Wind,0.2
2022-01-27,Flusskraft,29.3
2022-01-27,Kernkraft,71.2
2022-01-27,Photovoltaik,4.6
2022-01-27,Speicherkraft,87.1
2022-01-27,Thermische,11.9
2022-01-27,Wind,0.3
2022-01-28,Flusskraft,26.0
2022-01-28,Kernkraft,71.1
2022-01-28,Photovoltaik,5.6
2022-01-28,Speicherkraft,64.3
2022-01-28,Thermische,11.9
2022-01-28,Wind,0.4
2022-01-29,Flusskraft,22.3
2022-01-29,Kernkraft,71.1
2022-01-29,Photovoltaik,5.8
2022-01-29,Speicherkraft,32.5
2022-01-29,Thermische,11.9
2022-01-29,Wind,0.7
2022-01-30,Flusskraft,20.2
2022-01-30,Kernkraft,71.1
2022-01-30,Photovoltaik,4.8
2022-01-30,Speicherkraft,16.7
2022-01-30,Thermische,11.9
2022-01-30,Wind,0.5
2022-01-31,Flusskraft,24.5
2022-01-31,Kernkraft,71.1
2022-01-31,Photovoltaik,2.1
2022-01-31,Speicherkraft,67.2
2022-01-31,Thermische,11.9
2022-01-31,Wind,1.0
2022-02-01,Flusskraft,28.5
2022-02-01,Kernkraft,71.1
2022-02-01,Photovoltaik,1.7
2022-02-01,Speicherkraft,51.7
2022-02-01,Thermische,12.0
2022-02-01,Wind,0.5
2022-02-02,Flusskraft,27.6
2022-02-02,Kernkraft,71.0
2022-02-02,Photovoltaik,1.5
2022-02-02,Speicherkraft,45.4
2022-02-02,Thermische,12.0
2022-02-02,Wind,0.9
2022-02-03,Flusskraft,27.1
2022-02-03,Kernkraft,71.0
2022-02-03,Photovoltaik,4.2
2022-02-03,Speicherkraft,42.3
2022-02-03,Thermische,12.0
2022-02-03,Wind,0.5
2022-02-04,Flusskraft,26.4
2022-02-04,Kernkraft,71.1
2022-02-04,Photovoltaik,5.8
2022-02-04,Speicherkraft,49.5
2022-02-04,Thermische,12.0
2022-02-04,Wind,0.5
2022-02-05,Flusskraft,27.6
2022-02-05,Kernkraft,71.1
2022-02-05,Photovoltaik,7.7
2022-02-05,Speicherkraft,37.6
2022-02-05,Thermische,12.0
2022-02-05,Wind,0.3
2022-02-06,Flusskraft,28.0
2022-02-06,Kernkraft,71.1
2022-02-06,Photovoltaik,4.0
2022-02-06,Speicherkraft,34.1
2022-02-06,Thermische,12.0
2022-02-06,Wind,1.0
2022-02-07,Flusskraft,30.0
2022-02-07,Kernkraft,71.1
2022-02-07,Photovoltaik,6.7
2022-02-07,Speicherkraft,53.3
2022-02-07,Thermische,12.0
2022-02-07,Wind,0.7
2022-02-08,Flusskraft,29.5
2022-02-08,Kernkraft,71.1
2022-02-08,Photovoltaik,8.3
2022-02-08,Speicherkraft,50.2
2022-02-08,Thermische,12.0
2022-02-08,Wind,0.2
2022-02-09,Flusskraft,29.8
2022-02-09,Kernkraft,71.1
2022-02-09,Photovoltaik,8.8
2022-02-09,Speicherkraft,63.2
2022-02-09,Thermische,12.0
2022-02-09,Wind,0.3
2022-02-10,Flusskraft,26.8
2022-02-10,Kernkraft,71.1
2022-02-10,Photovoltaik,8.4
2022-02-10,Speicherkraft,45.6
2022-02-10,Thermische,12.0
2022-02-10,Wind,0.9
2022-02-11,Flusskraft,26.9
2022-02-11,Kernkraft,71.0
2022-02-11,Photovoltaik,6.7
2022-02-11,Speicherkraft,53.0
2022-02-11,Thermische,12.0
2022-02-11,Wind,0.5
2022-02-12,Flusskraft,24.8
2022-02-12,Kernkraft,71.2
2022-02-12,Photovoltaik,8.7
2022-02-12,Speicherkraft,27.0
2022-02-12,Thermische,12.0
2022-02-12,Wind,0.8
2022-02-13,Flusskraft,23.3
2022-02-13,Kernkraft,71.1
2022-02-13,Photovoltaik,9.3
2022-02-13,Speicherkraft,18.1
2022-02-13,Thermische,12.0
2022-02-13,Wind,1.1
2022-02-14,Flusskraft,25.6
2022-02-14,Kernkraft,71.0
2022-02-14,Photovoltaik,3.8
2022-02-14,Speicherkraft,53.2
2022-02-14,Thermische,12.0
2022-02-14,Wind,0.9
2022-02-15,Flusskraft,27.1
2022-02-15,Kernkraft,71.0
2022-02-15,Photovoltaik,4.0
2022-02-15,Speicherkraft,57.6
2022-02-15,Thermische,12.0
2022-02-15,Wind,0.6
2022-02-16,Flusskraft,28.8
2022-02-16,Kernkraft,71.0
2022-02-16,Photovoltaik,2.1
2022-02-16,Speicherkraft,54.7
2022-02-16,Thermische,12.0
2022-02-16,Wind,1.1
2022-02-17,Flusskraft,33.9
2022-02-17,Kernkraft,70.8
2022-02-17,Photovoltaik,4.2
2022-02-17,Speicherkraft,42.9
2022-02-17,Thermische,12.0
2022-02-17,Wind,1.2
2022-02-18,Flusskraft,32.7
2022-02-18,Kernkraft,70.7
2022-02-18,Photovoltaik,5.6
2022-02-18,Speicherkraft,38.9
2022-02-18,Thermische,12.0
2022-02-18,Wind,1.2
2022-02-19,Flusskraft,35.3
2022-02-19,Kernkraft,71.0
2022-02-19,Photovoltaik,7.2
2022-02-19,Speicherkraft,20.4
2022-02-19,Thermische,12.0
2022-02-19,Wind,0.7
2022-02-20,Flusskraft,31.8
2022-02-20,Kernkraft,70.9
2022-02-20,Photovoltaik,6.9
2022-02-20,Speicherkraft,19.4
2022-02-20,Thermische,12.0
2022-02-20,Wind,1.0
2022-02-21,Flusskraft,31.8
2022-02-21,Kernkraft,70.9
2022-02-21,Photovoltaik,4.2
2022-02-21,Speicherkraft,35.0
2022-02-21,Thermische,12.0
2022-02-21,Wind,1.3
2022-02-22,Flusskraft,31.8
2022-02-22,Kernkraft,71.0
2022-02-22,Photovoltaik,6.8
2022-02-22,Speicherkraft,48.9
2022-02-22,Thermische,12.0
2022-02-22,Wind,1.0
2022-02-23,Flusskraft,32.1
2022-02-23,Kernkraft,70.9
2022-02-23,Photovoltaik,8.7
2022-02-23,Speicherkraft,53.8
2022-02-23,Thermische,12.0
2022-02-23,Wind,0.3
2022-02-24,Flusskraft,31.1
2022-02-24,Kernkraft,70.9
2022-02-24,Photovoltaik,7.3
2022-02-24,Speicherkraft,43.4
2022-02-24,Thermische,12.0
2022-02-24,Wind,1.1
2022-02-25,Flusskraft,30.5
2022-02-25,Kernkraft,71.1
2022-02-25,Photovoltaik,8.9
2022-02-25,Speicherkraft,64.4
2022-02-25,Thermische,12.0
2022-02-25,Wind,0.6
2022-02-26,Flusskraft,27.0
2022-02-26,Kernkraft,71.2
2022-02-26,Photovoltaik,10.5
2022-02-26,Speicherkraft,26.7
2022-02-26,Thermische,12.0
2022-02-26,Wind,0.5
2022-02-27,Flusskraft,25.0
2022-02-27,Kernkraft,71.2
2022-02-27,Photovoltaik,12.2
2022-02-27,Speicherkraft,27.8
2022-02-27,Thermische,12.0
2022-02-27,Wind,0.7
2022-02-28,Flusskraft,27.2
2022-02-28,Kernkraft,71.1
2022-02-28,Photovoltaik,12.0
2022-02-28,Speicherkraft,52.8
2022-02-28,Thermische,12.0
2022-02-28,Wind,0.3
2022-03-01,Flusskraft,27.1
2022-03-01,Kernkraft,71.1
2022-03-01,Photovoltaik,12.0
2022-03-01,Speicherkraft,54.0
2022-03-01,Thermische,10.9
2022-03-01,Wind,0.2
2022-03-02,Flusskraft,27.2
2022-03-02,Kernkraft,71.1
2022-03-02,Photovoltaik,10.0
2022-03-02,Speicherkraft,60.2
2022-03-02,Thermische,10.9
2022-03-02,Wind,0.1
2022-03-03,Flusskraft,28.2
2022-03-03,Kernkraft,70.9
2022-03-03,Photovoltaik,12.1
2022-03-03,Speicherkraft,76.7
2022-03-03,Thermische,10.9
2022-03-03,Wind,0.1
2022-03-04,Flusskraft,26.1
2022-03-04,Kernkraft,71.0
2022-03-04,Photovoltaik,12.8
2022-03-04,Speicherkraft,40.5
2022-03-04,Thermische,10.9
2022-03-04,Wind,0.3
2022-03-05,Flusskraft,23.6
2022-03-05,Kernkraft,69.5
2022-03-05,Photovoltaik,13.0
2022-03-05,Speicherkraft,24.9
2022-03-05,Thermische,10.9
2022-03-05,Wind,0.2
2022-03-06,Flusskraft,21.6
2022-03-06,Kernkraft,71.1
2022-03-06,Photovoltaik,12.4
2022-03-06,Speicherkraft,14.5
2022-03-06,Thermische,10.9
2022-03-06,Wind,0.3
2022-03-07,Flusskraft,23.7
2022-03-07,Kernkraft,71.1
2022-03-07,Photovoltaik,12.7
2022-03-07,Speicherkraft,55.8
2022-03-07,Thermische,10.9
2022-03-07,Wind,0.5
2022-03-08,Flusskraft,26.2
2022-03-08,Kernkraft,71.1
2022-03-08,Photovoltaik,12.6
2022-03-08,Speicherkraft,52.0
2022-03-08,Thermische,10.9
2022-03-08,Wind,0.1
2022-03-09,Flusskraft,24.3
2022-03-09,Kernkraft,71.0
2022-03-09,Photovoltaik,13.1
2022-03-09,Speicherkraft,33.2
2022-03-09,Thermische,10.9
2022-03-09,Wind,0.1
2022-03-10,Flusskraft,22.5
2022-03-10,Kernkraft,71.0
2022-03-10,Photovoltaik,13.4
2022-03-10,Speicherkraft,33.9
2022-03-10,Thermische,10.9
2022-03-10,Wind,0.1
2022-03-11,Flusskraft,22.5
2022-03-11,Kernkraft,70.9
2022-03-11,Photovoltaik,11.2
2022-03-11,Speicherkraft,28.3
2022-03-11,Thermische,10.9
2022-03-11,Wind,0.4
2022-03-12,Flusskraft,21.5
2022-03-12,Kernkraft,70.9
2022-03-12,Photovoltaik,11.0
2022-03-12,Speicherkraft,18.9
2022-03-12,Thermische,10.9
2022-03-12,Wind,0.3
2022-03-13,Flusskraft,20.4
2022-03-13,Kernkraft,69.4
2022-03-13,Photovoltaik,11.6
2022-03-13,Speicherkraft,15.2
2022-03-13,Thermische,10.9
2022-03-13,Wind,0.5
2022-03-14,Flusskraft,22.7
2022-03-14,Kernkraft,70.8
2022-03-14,Photovoltaik,13.7
2022-03-14,Speicherkraft,38.5
2022-03-14,Thermische,10.9
2022-03-14,Wind,0.4
2022-03-15,Flusskraft,25.6
2022-03-15,Kernkraft,70.8
2022-03-15,Photovoltaik,3.3
2022-03-15,Speicherkraft,62.2
2022-03-15,Thermische,10.9
2022-03-15,Wind,0.7
2022-03-16,Flusskraft,27.2
2022-03-16,Kernkraft,70.7
2022-03-16,Photovoltaik,8.1
2022-03-16,Speicherkraft,58.8
2022-03-16,Thermische,10.9
2022-03-16,Wind,0.1
2022-03-17,Flusskraft,27.1
2022-03-17,Kernkraft,70.7
2022-03-17,Photovoltaik,8.6
2022-03-17,Speicherkraft,53.1
2022-03-17,Thermische,10.9
2022-03-17,Wind,0.2
2022-03-18,Flusskraft,28.1
2022-03-18,Kernkraft,70.8
2022-03-18,Photovoltaik,4.9
2022-03-18,Speicherkraft,46.7
2022-03-18,Thermische,10.9
2022-03-18,Wind,0.8
2022-03-19,Flusskraft,25.4
2022-03-19,Kernkraft,70.8
2022-03-19,Photovoltaik,12.6
2022-03-19,Speicherkraft,25.3
2022-03-19,Thermische,10.9
2022-03-19,Wind,0.6
2022-03-20,Flusskraft,24.2
2022-03-20,Kernkraft,71.0
2022-03-20,Photovoltaik,13.5
2022-03-20,Speicherkraft,19.1
2022-03-20,Thermische,10.9
2022-03-20,Wind,0.6
2022-03-21,Flusskraft,25.5
2022-03-21,Kernkraft,70.9
2022-03-21,Photovoltaik,13.1
2022-03-21,Speicherkraft,44.9
2022-03-21,Thermische,10.9
2022-03-21,Wind,0.2
2022-03-22,Flusskraft,25.4
2022-03-22,Kernkraft,70.9
2022-03-22,Photovoltaik,14.5
2022-03-22,Speicherkraft,42.8
2022-03-22,Thermische,10.9
2022-03-22,Wind,0.2
2022-03-23,Flusskraft,25.3
2022-03-23,Kernkraft,70.8
2022-03-23,Photovoltaik,14.8
2022-03-23,Speicherkraft,46.9
2022-03-23,Thermische,10.9
2022-03-23,Wind,0.1
2022-03-24,Flusskraft,26.0
2022-03-24,Kernkraft,70.8
2022-03-24,Photovoltaik,14.8
2022-03-24,Speicherkraft,48.3
2022-03-24,Thermische,10.9
2022-03-24,Wind,0.1
2022-03-25,Flusskraft,24.9
2022-03-25,Kernkraft,70.7
2022-03-25,Photovoltaik,14.6
2022-03-25,Speicherkraft,40.2
2022-03-25,Thermische,10.9
2022-03-25,Wind,0.2
2022-03-26,Flusskraft,23.9
2022-03-26,Kernkraft,70.7
2022-03-26,Photovoltaik,14.8
2022-03-26,Speicherkraft,16.9
2022-03-26,Thermische,10.9
2022-03-26,Wind,0.5
2022-03-27,Flusskraft,23.3
2022-03-27,Kernkraft,70.7
2022-03-27,Photovoltaik,15.6
2022-03-27,Speicherkraft,14.9
2022-03-27,Thermische,10.9
2022-03-27,Wind,0.2
2022-03-28,Flusskraft,25.3
2022-03-28,Kernkraft,70.7
2022-03-28,Photovoltaik,14.7
2022-03-28,Speicherkraft,39.2
2022-03-28,Thermische,10.9
2022-03-28,Wind,0.1
2022-03-29,Flusskraft,28.2
2022-03-29,Kernkraft,70.7
2022-03-29,Photovoltaik,10.1
2022-03-29,Speicherkraft,52.0
2022-03-29,Thermische,10.9
2022-03-29,Wind,0.3
2022-03-30,Flusskraft,30.3
2022-03-30,Kernkraft,70.6
2022-03-30,Photovoltaik,6.4
2022-03-30,Speicherkraft,73.0
2022-03-30,Thermische,10.9
2022-03-30,Wind,0.2
2022-03-31,Flusskraft,31.7
2022-03-31,Kernkraft,70.7
2022-03-31,Photovoltaik,5.7
2022-03-31,Speicherkraft,61.5
2022-03-31,Thermische,10.9
2022-03-31,Wind,0.3
2022-04-01,Flusskraft,37.9
2022-04-01,Kernkraft,71.1
2022-04-01,Photovoltaik,2.9
2022-04-01,Speicherkraft,69.0
2022-04-01,Thermische,9.9
2022-04-01,Wind,0.3
2022-04-02,Flusskraft,35.3
2022-04-02,Kernkraft,71.2
2022-04-02,Photovoltaik,2.2
2022-04-02,Speicherkraft,50.0
2022-04-02,Thermische,9.9
2022-04-02,Wind,0.4
2022-04-03,Flusskraft,32.1
2022-04-03,Kernkraft,71.2
2022-04-03,Photovoltaik,4.5
2022-04-03,Speicherkraft,38.4
2022-04-03,Thermische,9.9
2022-04-03,Wind,0.1
2022-04-04,Flusskraft,33.3
2022-04-04,Kernkraft,71.1
2022-04-04,Photovoltaik,11.9
2022-04-04,Speicherkraft,64.6
2022-04-04,Thermische,9.9
2022-04-04,Wind,0.2
2022-04-05,Flusskraft,31.9
2022-04-05,Kernkraft,71.1
2022-04-05,Photovoltaik,9.3
2022-04-05,Speicherkraft,49.7
2022-04-05,Thermische,9.9
2022-04-05,Wind,0.5
2022-04-06,Flusskraft,33.8
2022-04-06,Kernkraft,70.7
2022-04-06,Photovoltaik,13.5
2022-04-06,Speicherkraft,41.8
2022-04-06,Thermische,9.9
2022-04-06,Wind,0.3
2022-04-07,Flusskraft,38.1
2022-04-07,Kernkraft,70.7
2022-04-07,Photovoltaik,6.1
2022-04-07,Speicherkraft,21.5
2022-04-07,Thermische,9.9
2022-04-07,Wind,1.2
2022-04-08,Flusskraft,51.0
2022-04-08,Kernkraft,70.7
2022-04-08,Photovoltaik,6.3
2022-04-08,Speicherkraft,59.9
2022-04-08,Thermische,9.9
2022-04-08,Wind,1.1
2022-04-09,Flusskraft,44.6
2022-04-09,Kernkraft,70.9
2022-04-09,Photovoltaik,11.0
2022-04-09,Speicherkraft,28.9
2022-04-09,Thermische,9.9
2022-04-09,Wind,0.7
2022-04-10,Flusskraft,38.0
2022-04-10,Kernkraft,71.0
